NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,매수,매도,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
1628,경기도 수원시 영통구 하동,1017-4,1017,0004,포레나 광교,84.5849,202408,20,"98,500",23,개인,개인,2020,광교호수공원로 300,-,중개거래,경기 수원시 영통구
1629,울산광역시 울주군 서생면 진하리,Aug.68,0068,0008,아성 일마레,29.555,202408,20,"7,800",6,개인,개인,2004,진하해변길 8,-,직거래,-
1630,경상남도 김해시 어방동,531-8,0531,0008,목연오피스텔3차,26.6,202408,20,"2,050",10,개인,개인,2001,인제로170번길 21-21,-,중개거래,경남 김해시
1631,울산광역시 울주군 서생면 진하리,Aug.68,0068,0008,아성 일마레,29.555,202408,20,"6,100",6,개인,개인,2004,진하해변길 8,-,중개거래,울산 울주군
1632,경상남도 거제시 고현동,113-1,0113,0001,나인스카이시티,34.68,202408,20,"4,200",4,개인,개인,2005,거제중앙로17길 10,-,직거래,-
1633,경상남도 양산시 물금읍 가촌리,1290-3,1290,0003,양산신도시 삼정그린코아 더 시티,23.0721,202408,20,"6,700",16,개인,개인,2018,메기로 199,-,중개거래,경남 양산시
1634,제주특별자치도 제주시 아라일동,Oct.92,6092,0010,아델레지던스1,25.38,202408,20,"8,200",7,개인,개인,2016,아란7길 3-7,-,중개거래,제주 제주시
1635,울산광역시 울주군 서생면 진하리,Aug.68,0068,0008,아성 일마레,29.555,202408,20,"6,100",6,개인,개인,2004,진하해변길 8,-,중개거래,울산 울주군
1636,세종특별자치시  어진동,656,0656,0000,푸르지오시티,29.061,202408,20,"12,000",15,개인,개인,2014,갈매로 364,-,직거래,-
1637,서울특별시 광진구 자양동,2월 2일,0002,0002,건대입구역자이엘라,18.5996,202408,20,"31,500",18,개인,개인,2022,능동로 87,-,중개거래,서울 광진구
1638,경기도 수원시 장안구 정자동,950,0950,0000,화서역 파크 푸르지오,23.41,202408,20,"19,400",27,개인,개인,2021, ,-,중개거래,경기 수원시 장안구
1639,경기도 수원시 장안구 정자동,950,0950,0000,화서역 파크 푸르지오,49.14,202408,20,"33,500",20,개인,개인,2021, ,-,중개거래,경기 수원시 장안구
1640,인천광역시 부평구 부평동,494-4,0494,0004,휴플러스2차,69.4,202408,20,"21,100",5,개인,개인,2019,부일로19번길 7,-,중개거래,인천 부평구
1641,인천광역시 남동구 논현동,650-1,0650,0001,푸르지오시티,49.86,202408,20,"12,700",29,개인,개인,2010,청능대로 596,-,중개거래,인천 남동구
1642,경기도 남양주시 진접읍 금곡리,1083-1,1083,0001,해밀리움,33.03,202408,20,"18,000",6,법인,개인,2019,해밀예당1로 50-31,-,직거래,-
1643,서울특별시 서대문구 북아현동,1013,1013,0000,이편한세상신촌,27.42,202408,20,"33,400",6,개인,개인,2018, ,-,중개거래,서울 서대문구
1644,경기도 시흥시 정왕동,1366-14,1366,0014,파인힐 오피스텔,32.19,202408,20,"6,500",10,개인,개인,2003,마유로 226,-,중개거래,경기 시흥시
1645,서울특별시 동대문구 용두동,104-3,0104,0003,동대문 푸르지오시티,23.47,202408,20,"18,000",18,개인,개인,, ,-,중개거래,서울 동대문구
1646,인천광역시 미추홀구 주안동,238-1,0238,0001,오피스텔 디에이 리베로,28.506,202408,20,"6,600",7,개인,개인,2003,89,-,중개거래,인천 미추홀구
1647,인천광역시 미추홀구 주안동,238-1,0238,0001,오피스텔 디에이 리베로,28.506,202408,20,"6,500",5,개인,개인,2003,89,-,중개거래,인천 미추홀구
1648,인천광역시 부평구 부평동,482-5,0482,0005,센트럴빌,73.195,202408,20,"20,700",9,개인,개인,2016,부일로19번길 23,-,직거래,-
1649,경기도 하남시 덕풍동,735,0735,0000,빌리브하남,32.4132,202408,20,"26,500",6,개인,개인,2021,덕풍서로 80,-,중개거래,경기 하남시
1650,경기도 안양시 동안구 관양동,1598-1,1598,0001,평촌 동양트레벨파크,47.25,202408,20,"17,450",9,개인,개인,2005,시민대로 272,-,중개거래,경기 안양시 동안구
1651,서울특별시 중구 의주로1가,10월 25일,0025,0010,바비엥-2,40.22,202408,20,"30,700",9,개인,개인,2005,통일로 114,-,중개거래,서울 중구
1652,인천광역시 서구 석남동,515-9,0515,0009,DH더씨티,59.16,202408,20,"17,800",6,개인,개인,2016,가정로261번길 16,-,중개거래,인천 서구
1653,부산광역시 남구 문현동,1227-2,1227,0002,문현금융단지 IFC부산 복합시설,39.8209,202408,19,"19,500",38,개인,개인,2018,전포대로 133,-,중개거래,부산 남구
1654,부산광역시 수영구 광안동,662-1,0662,0001,힐탑더블시티,29.7338,202408,19,"9,800",10,개인,개인,2015, ,-,중개거래,부산 수영구
1655,경기도 남양주시 다산동,667-3,0667,0003,마이라이프,23.07,202408,19,"8,350",5,개인,개인,2015, ,-,중개거래,경기 남양주시
1656,경기도 파주시 월롱면 덕은리,1234,1234,0000,오딧세이,17.28,202408,19,"3,330",6,개인,개인,2016, ,-,중개거래,경기 파주시
1657,대구광역시 수성구 범어동,2257,2257,0000,범어센트럴푸르지오,59.954,202408,19,"28,500",27,개인,개인,2019,상록로 15,-,중개거래,대구 수성구
1658,충청남도 아산시 배방읍 장재리,1348,1348,0000,아산배방엘에이치4단지,33.31,202408,19,"8,700",7,개인,개인,2018,공원로 69,-,중개거래,충남 천안시 서북구
1659,충청남도 아산시 배방읍 장재리,1348,1348,0000,아산배방엘에이치4단지,33.31,202408,19,"8,700",7,개인,개인,2018,공원로 69,-,중개거래,충남 천안시 서북구
1660,경기도 과천시 별양동,1월 10일,0001,0010,렉스타운,47.9,202408,19,"33,000",7,개인,법인,2007,별양상가1로 25,-,직거래,-
1661,충청남도 당진시 읍내동,162-10,0162,0010,(162-10),47.07,202408,19,"9,200",5,개인,개인,2016,당진시장동길 64,-,중개거래,충남 당진시
1662,경기도 고양시 일산동구 장항동,744,0744,0000,코오롱레이크폴리스-lll,69.53,202408,19,"25,900",7,개인,개인,2004,고봉로 20-32,-,중개거래,경기 고양시 일산동구
1663,경기도 안양시 동안구 관양동,1598-1,1598,0001,평촌 동양트레벨파크,44.94,202408,19,"17,800",8,법인,개인,2005,시민대로 272,-,중개거래,경기 안양시 동안구
1664,부산광역시 해운대구 우동,1507,1507,0000,트럼프월드센텀2,174.87,202408,19,"178,500",38,법인,개인,2007,센텀3로 32,-,직거래,-
1665,경기도 안산시 단원구 고잔동,539-9,0539,0009,타원벨라움 (TAWON BELLAUM),46.382,202408,19,"15,000",15,개인,개인,2019,고잔로 136,-,직거래,-
1666,대전광역시 유성구 관평동,1352,1352,0000,디티비안W 오피스텔,30.42,202408,19,"7,000",2,개인,개인,2012,테크노3로 66,-,중개거래,대전 유성구
1667,전라남도 여수시 학동,Jan.61,0061,0001,스위트엠 학동,26.3727,202408,19,"12,800",13,개인,개인,2020,도원로 233,-,중개거래,전남 여수시
1668,경기도 시흥시 대야동,693,0693,0000,시흥 센트럴 푸르지오,23.2882,202408,19,"13,000",25,개인,개인,2020,수인로3312번길 16,-,중개거래,경기 시흥시
1669,경기도 용인시 수지구 동천동,899,0899,0000,분당 수지 유타워,23.68,202408,19,"17,500",27,개인,개인,, ,-,중개거래,경기 용인시 수지구
1670,서울특별시 영등포구 당산동5가,9월 3일,0009,0003,당산역해링턴타워,23.59,202408,19,"21,500",7,개인,개인,2015, ,-,중개거래,서울 영등포구
1671,서울특별시 영등포구 당산동4가,1월 2일,0001,0002,코오롱 스타폴리스,40.28,202408,19,"24,900",4,개인,개인,2005,영신로 219,-,중개거래,서울 영등포구
1672,경기도 용인시 수지구 동천동,899,0899,0000,분당 수지 유타워,24.96,202408,19,"17,500",18,개인,개인,, ,-,중개거래,경기 용인시 수지구
1673,경상북도 김천시 율곡동,811,0811,0000,영무 메트로,27.28,202408,19,"4,900",10,개인,개인,2015, ,-,중개거래,경북 김천시
1674,경기도 성남시 중원구 성남동,1404,1404,0000,성남 센트럴 푸르지오 시티,23.9531,202408,19,"17,000",7,개인,개인,2017,광명로 89,-,중개거래,"경기 성남시 수정구, 경기 성남시 중원구"
1675,경기도 성남시 분당구 수내동,10월 1일,0010,0001,분당 트라팰리스,48.66,202408,19,"35,300",9,법인,개인,2004,황새울로 234,-,중개거래,경기 성남시 분당구
1676,경기도 성남시 분당구 구미동,189-1,0189,0001,성우스타우스오피스텔,40.47,202408,19,"18,500",8,개인,개인,2004,구미로 16,-,중개거래,경기 성남시 분당구
1677,경상북도 경산시 하양읍 금락리,161-32,0161,0032,휴가오피스텔,25.0212,202408,19,"9,800",3,개인,개인,2017, ,-,직거래,-
1678,경기도 성남시 분당구 수내동,7월 16일,0016,0007,한솔인피니티오피스텔,36.18,202408,19,"19,200",5,개인,개인,2004,황새울로200번길 22,-,중개거래,경기 성남시 분당구
1679,서울특별시 성동구 용답동,232-1,0232,0001,신창비바패밀리,65.01,202408,19,"33,700",6,개인,개인,2006,천호대로 400,-,중개거래,서울 성동구
1680,경기도 부천시 소사구 심곡본동,527,0527,0000,케이씨씨엠파이어타워,71.02,202408,19,"22,800",15,개인,개인,2006,175,-,중개거래,경기 부천시 소사구
1681,경기도 수원시 영통구 영통동,945-2,0945,0002,수원영통리슈빌스카이오피스텔,95.46,202408,19,"31,000",13,개인,개인,2006,중부대로 604,-,중개거래,경기 수원시 영통구
1682,경기도 시흥시 배곧동,206-4,0206,0004,문영 퀸즈파크 배곧,22.49,202408,19,"8,800",13,개인,개인,2018,서해안로 405,-,중개거래,경기 시흥시
1683,경기도 수원시 팔달구 인계동,1119,1119,0000,인계샤르망오피스텔,22.387,202408,19,"6,200",15,개인,개인,2004,인계로166번길 48-21,-,중개거래,경기 수원시 권선구
1684,인천광역시 서구 원당동,1043-14,1043,0014,메가타워,39.24,202408,19,"30,247",8,개인,개인,2023,발산로 17,-,직거래,-
1685,경상남도 창원시 마산합포구 신포동2가,23,0023,0000,마산 웰메이드 시티,26.6118,202408,19,"10,000",10,개인,개인,2019,동서동2길 60,-,직거래,-
1686,경기도 하남시 망월동,1135,1135,0000,미사역마이움푸르지오시티,19.386,202408,19,"9,000",13,개인,개인,2020,미사강변남로 125,-,중개거래,경기 하남시
1687,서울특별시 강서구 가양동,1479-9,1479,0009,휴먼빌,25.64,202408,19,"11,300",4,법인,개인,2004,양천로57길 9-13,-,중개거래,서울 강서구
1688,서울특별시 강서구 화곡동,998-5,0998,0005,강서크라운팰리스,29.98,202408,19,"22,000",3,개인,개인,2019,화곡로 305,-,직거래,-
1689,경기도 성남시 분당구 서현동,255-1,0255,0001,분당풍림아이원플러스오피스텔,80,202408,19,"63,000",17,개인,개인,2004,서현로 170,-,중개거래,경기 성남시 분당구
1690,서울특별시 중구 황학동,808,0808,0000,올리브1,25.05,202408,19,"13,000",13,개인,개인,2004,난계로 163,-,중개거래,서울 중구
1691,경기도 고양시 일산동구 장항동,746-1,0746,0001,양우로데오시티플러스,35.16,202408,19,"10,900",7,개인,개인,2004,무궁화로 7-45,-,중개거래,경기 고양시 일산동구
1692,경기도 의정부시 의정부동,486,0486,0000,제일퍼스트빌-Ⅲ,30.28,202408,19,"7,500",7,개인,개인,2004,시민로 29,-,중개거래,경기 의정부시
1693,서울특별시 은평구 진관동,100-2,0100,0002,은평뉴타운 신한 헤센스마트,20.04,202408,19,"12,400",11,개인,개인,2017,통일로 1020,-,중개거래,서울 강남구
1694,경기도 성남시 분당구 삼평동,655,0655,0000,SG타워,29.84,202408,19,"32,000",15,개인,개인,2014,대왕판교로606번길 47,-,직거래,-
1695,서울특별시 용산구 한강로1가,64,0064,0000,대우 월드마크 용산,79.647,202408,19,"113,000",18,개인,개인,2007,한강대로 211,-,중개거래,서울 용산구
1696,경기도 성남시 분당구 야탑동,513-3,0513,0003,라비앙오피스텔 분당,31.62,202408,19,"17,000",8,개인,개인,2004,성남대로 884-9,-,중개거래,경기 성남시 분당구
1697,세종특별자치시  어진동,648,0648,0000,2차푸르지오시티,21.92,202408,19,"8,000",14,개인,개인,2014,가름로 255-21,-,중개거래,세종
1698,경기도 성남시 분당구 야탑동,342-2,0342,0002,르네상스분당오피스텔,34.89,202408,19,"19,500",7,개인,개인,2003,장미로48번길 10,-,중개거래,경기 성남시 분당구
1699,서울특별시 종로구 적선동,156,0156,0000,광화문 플래티넘,45.36,202408,19,"34,000",12,개인,법인,2003,새문안로5가길 28,-,중개거래,서울 종로구
1700,경기도 고양시 덕양구 화정동,1000-1,1000,0001,화정건영캐스빌플러스,41.16,202408,19,"10,900",4,개인,개인,2004,화신로 259,-,중개거래,경기 고양시 덕양구
1701,경기도 고양시 덕양구 화정동,986-8,0986,0008,화정대우마이빌,31.92,202408,19,"11,000",6,개인,개인,2003,백양로 59,-,중개거래,경기 고양시 덕양구
1702,부산광역시 동구 좌천동,1177,1177,0000,부산항 일동미라주 더오션(2지구),82.8353,202408,19,"26,700",26,개인,개인,2021, ,-,중개거래,부산 동구
1703,부산광역시 서구 암남동,255-1,0255,0001,송도탑스빌,28.16,202408,19,"7,500",21,개인,개인,2000,충무대로 56,-,중개거래,부산 서구
1704,부산광역시 서구 서대신동1가,40,0040,0000,용문아파트,50.51,202408,19,"10,000",3,개인,개인,2003,구덕로 275-3,-,중개거래,"부산 서구, 부산 영도구"
1705,서울특별시 강동구 강일동,677-4,0677,0004,유러피안하우스I,13.44,202408,19,"6,500",2,개인,개인,2013,아리수로91길 32,-,중개거래,서울 강동구
1706,부산광역시 부산진구 양정동,336-4,0336,0004,경도블리스타워,28.4,202408,19,"6,000",14,개인,개인,2012,연수로 6-1,-,중개거래,부산 부산진구
1707,경기도 고양시 덕양구 삼송동,295,0295,0000,힐스테이트 삼송역 스칸센(3블록),22.891,202408,19,"15,000",20,개인,개인,2021,삼송로 238,-,중개거래,경기 고양시 덕양구
1708,경기도 고양시 일산동구 장항동,730,0730,0000,우인아크리움빌Ⅰ,30.1,202408,19,"7,900",11,개인,개인,2003,무궁화로 43-50,-,중개거래,경기 고양시 일산동구
1709,경기도 고양시 덕양구 성사동,696,0696,0000,삼성홈타워오피스텔,31.92,202408,19,"9,000",10,개인,개인,2006,호국로 798,-,중개거래,경기 고양시 덕양구
1710,경기도 화성시 오산동,,0000,0000,동탄역 예미지 시그너스,22.1435,202408,19,"15,700",22,법인,개인,2021, ,-,중개거래,경기 화성시
1711,부산광역시 부산진구 부전동,466-4,0466,0004,서면동양빌,33.21,202408,19,"6,000",11,개인,개인,2003,부전로 91,-,직거래,-
1712,경기도 김포시 풍무동,827,0827,0000,풍무역 봄 빌딩,21.79,202408,19,"9,800",7,개인,개인,2019,유현로237번길 88,-,중개거래,경기 김포시
1713,서울특별시 송파구 문정동,624,0624,0000,송파 아이파크,29.83,202408,19,"29,500",6,개인,개인,2015,법원로 55,-,중개거래,서울 송파구
1714,서울특별시 송파구 문정동,624,0624,0000,송파 아이파크,29.83,202408,19,"27,500",9,개인,개인,2015,법원로 55,-,중개거래,서울 송파구
1715,경기도 하남시 덕풍동,742,0742,0000,트윈렉스(II),33.72,202408,19,"13,500",6,개인,개인,2011,덕풍동로 111-50,-,중개거래,경기 하남시
1716,경기도 안산시 단원구 선부동,1177,1177,0000,안산 메트로타운 푸르지오힐스테이트,18.5362,202408,19,"6,700",23,개인,개인,2018, ,-,중개거래,경기 안산시 단원구
1717,부산광역시 강서구 송정동,1627-5,1627,0005,송정 삼정그린코아 더시티,21.743,202408,19,"7,000",16,개인,개인,2021,녹산산단335로 7,-,직거래,-
1718,서울특별시 강남구 수서동,716,0716,0000,사이룩스,38.02,202408,19,"27,900",5,개인,개인,2003,광평로 295,-,중개거래,서울 강남구
1719,서울특별시 강남구 수서동,716,0716,0000,사이룩스,38.02,202408,19,"27,900",5,개인,개인,2003,광평로 295,20240903,중개거래,서울 강남구
